0.00010085,0
0.0005349,0
0.00075192,0
0.00054497,0
0.00039764,0
0.00058297,0
0.00053346,0
0.00062248,0
0.00057564,0
0.00052296,0
0.00022005,0
0.00029122,0
2.4909e-05,0
0.00012998,0
-0.00011922,0
-6.4305e-05,0
-0.00041553,0
-0.0002558,0
-0.00016302,0
-0.0003328,0
-0.00048289,0
-0.0003136,0
-0.00057102,0
-0.00016163,0
-0.00027043,0
-0.00021398,0
-0.0003155,0
1.8922e-05,0
-0.00028656,0
-0.00025887,0
-8.2827e-05,0
0.00020108,0
7.5082e-05,0
0.00037517,0
0.00017321,0
0.00025355,0
0.00041923,0
0.00022676,0
0.00039997,0
0.00055922,0
0.00041756,0
4.2365e-05,0
9.341e-05,0
1.8417e-05,0
-2.3585e-05,0
-0.0001774,0
1.471e-06,0
-0.00023347,0
-4.5655e-06,0
-0.00031716,0
-0.00039237,0
1.0609e-05,0
-0.00021259,0
-0.00010677,0
-0.00011226,0
3.1867e-05,0
0.00012597,0
0.00032593,0
0.00022564,0
0.0002883,0
8.9616e-06,0
-3.9759e-05,0
0.00021842,0
0.00027896,0
-5.3977e-06,0
2.3752e-05,0
4.9416e-05,0
-4.6233e-05,0
-8.3337e-05,0
-0.00012948,0
6.2195e-05,0
-0.00013803,0
-0.00020749,0
-0.00028543,0
-0.00012457,0
-0.00017432,0
-0.00025044,0
-0.00019503,0
1.3975e-05,0
0.00034082,0
-3.5407e-05,0
0.00020718,0
0.00026627,0
0.00048168,0
0.0004946,0
0.00080812,0
0.00040685,0
0.00022151,0
0.00035255,0
0.00042804,0
0.00030145,0
0.00029693,0
0.00019049,0
7.0594e-06,0
-7.537e-05,0
-0.00015724,0
-0.00024854,0
-0.00040317,0
-0.00027944,0
-0.00042364,0
-0.00073185,0
-0.00037295,0
-0.00073198,0
-0.00049514,0
-0.00040171,0
-0.0004638,0
-0.00040191,0
-0.00034876,0
-5.6951e-05,0
-0.00016015,0
8.1271e-05,0
9.0904e-05,0
0.00028728,0
0.00025556,0
0.00011572,0
0.0005674,0
0.00041435,0
0.00064421,0
0.00040826,0
0.00051978,0
0.00046488,0
0.00021542,0
0.00035509,0
0.00021286,0
0.00038412,0
9.2954e-05,0
-7.9247e-06,0
-4.8474e-05,0
-0.00029143,0
-0.00029369,0
-0.00022805,0
-0.0001576,0
-2.6446e-05,0
-0.00053425,0
-0.00046909,0
-0.0002997,0
-0.00022805,0
-0.00015686,0
-0.00050978,0
1.3332e-05,0
-6.9252e-05,0
-9.4788e-05,0
5.6859e-06,0
0.00013712,0
2.9572e-05,0
0.00018266,0
0.00015323,0
0.00023779,0
0.0002982,0
0.00025499,0
6.0726e-05,0
0.00017779,0
0.00021778,0
0.00023803,0
0.00021472,0
0.00018177,0
0.00023504,0
-7.332e-05,0
5.3019e-05,0
-0.00018889,0
-0.00017389,0
-0.00044808,0
-0.00024548,0
-0.00021786,0
-0.00041378,0
-0.00012561,0
-0.00012196,0
-6.9687e-05,0
0.00018268,0
-0.00013962,0
-8.0825e-05,0
1.0793e-05,0
0.00017709,0
3.2406e-05,0
0.00022132,0
0.00029686,0
0.00024227,0
0.00026283,0
0.00026239,0
0.00013102,0
-4.7339e-05,0
0.00012564,0
-6.2786e-05,0
-1.5634e-05,0
-0.00031379,0
-0.00029804,0
-6.3647e-05,0
-0.00035011,0
-0.00028612,0
-0.00042035,0
-0.00029007,0
-0.00055387,0
-0.00047398,0
-0.00024761,0
-0.00031474,0
-0.0002233,0
-0.00019385,0
2.928e-05,0
2.1362e-05,0
5.8143e-05,0
0.0003072,0
0.00045736,0
0.00027544,0
0.00054447,0
0.00051066,0
0.00041872,0
0.00066061,0
0.00043918,0
0.0004143,0
0.00013849,0
0.00021045,0
4.0231e-05,0
0.00011214,0
6.211e-05,0
-9.5475e-05,0
-0.00020375,0
-0.00049357,0
-0.00033416,0
-0.00054172,0
-0.00052994,0
-0.0005219,0
-0.00056964,0
-0.00034355,0
-0.00051476,0
-0.0004983,0
-0.00037482,0
-0.00032509,0
-0.00015644,0
-0.00017117,0
-5.6483e-06,0
0.00015101,0
0.00024791,0
9.8882e-05,0
0.00026819,0
0.00037739,0
0.00047872,0
0.00035685,0
0.00056972,0
0.00055018,0
0.00055557,0
0.00034791,0
7.0592e-05,0
0.00012922,0
0.00017542,0
9.7438e-05,0
7.9092e-05,0
1.7089e-05,0
0.00010951,0
-0.00012094,0
6.5272e-05,0
-0.00018204,0
-0.00018824,0
-9.5775e-05,0
-0.00022582,0
-0.00020865,0
1.9389e-05,0
-0.00013384,0
-0.00017431,0
-0.00012911,0
8.1737e-06,0
4.6405e-05,0
-6.7643e-05,0
-5.9553e-05,0
0.00028657,0
-5.4119e-05,0
-0.0001828,0
7.4694e-05,0
-3.5706e-05,0
9.3654e-06,0
-0.00010534,0
9.0496e-05,0
-0.00038437,0
-3.392e-06,0
-0.00044777,0
-0.00022734,0
-0.00016204,0
3.0473e-05,0
-0.00016014,0
-0.00014132,0
9.8588e-05,0
-0.00017869,0
-3.4501e-05,0
0.0001928,0
0.00022279,0
-3.9556e-05,0
6.0808e-05,0
0.00012756,0
0.00014718,0
0.00030072,0
0.00028626,0
5.8892e-05,0
0.0002479,0
0.00037824,0
1.502e-06,0
-2.9405e-05,0
3.071e-05,0
-0.00026826,0
-0.00022873,0
-3.8486e-06,0
-6.3857e-05,0
1.5496e-05,0
-0.0001463,0
-0.00031898,0
-3.8115e-05,0
-0.00018298,0
8.1584e-06,0
-0.00012274,0
-0.00012671,0
0.00015828,0
0.00011958,0
-7.703e-05,0
-7.2476e-05,0
0.0002327,0
6.9632e-05,0
0.00020301,0
0.00012313,0
0.00011665,0
-4.1298e-05,0
8.6008e-06,0
-5.7095e-05,0
0.00012703,0
0.00012592,0
1.8295e-05,0
-0.00028216,0
-0.00043091,0
-0.00016696,0
-7.2245e-05,0
-0.00032715,0
-0.00018891,0
-0.00022818,0
-0.00017515,0
-0.00011674,0
-4.7142e-05,0
-7.1893e-05,0
1.0874e-06,0
0.00010724,0
0.00033076,0
0.00034063,0
0.00024155,0
0.00046927,0
0.00050048,0
0.00031564,0
0.00048553,0
0.0007229,0
0.00046746,0
0.0002998,0
0.00018099,0
0.00026238,0
0.00012136,0
0.00010947,0
-7.8346e-06,0
-0.00017048,0
-8.4777e-05,0
-0.00027204,0
-0.00040746,0
-0.00059944,0
-0.00039056,0
-0.00035623,0
-0.00017289,0
-0.00040593,0
-0.0004472,0
-0.00040682,0
-0.0004544,0
-0.00013796,0
-4.0392e-05,0
-0.00021229,0
-9.9251e-05,0
-5.3294e-05,0
0.0001135,0
0.00029192,0
0.00036817,0
0.00025518,0
-7.9593e-07,0
6.0704e-05,0
0.00025386,0
0.00033113,0
0.00028423,0
0.00028841,0
0.00038627,0
9.0431e-05,0
9.3012e-05,0
0.00012509,0
0.00018685,0
-5.4415e-05,0
-0.00011677,0
-0.00017024,0
-0.00019479,0
-0.00010732,0
-0.00024304,0
-0.00016685,0
4.586e-05,0
-0.00027933,0
-0.00028596,0
2.0609e-05,0
-0.00016118,0
-0.00030195,0
3.9818e-05,0
-0.00012744,0
-2.6401e-05,0
-4.4264e-06,0
7.6946e-06,0
0.0001656,0
0.00011617,0
0.00018995,0
8.4115e-05,0
-1.6565e-05,0
2.7535e-05,0
0.00029976,0
4.3192e-05,0
7.5829e-05,0
-0.00018639,0
-0.00011352,0
0.00015596,0
9.5024e-06,0
2.6386e-05,0
0.00010776,0
-2.9198e-05,0
0.00012874,0
-1.2819e-05,0
0.00017212,0
0.00010705,0
0.00014292,0
7.5145e-05,0
0.00026627,0
0.00028209,0
0.00015903,0
0.00011488,0
0.00026801,0
0.00012032,0
-8.6389e-05,0
0.00011512,0
1.5922e-05,0
-9.4166e-05,0
-0.00030241,0
-4.0611e-06,0
-0.00022982,0
-0.00023855,0
-0.00025019,0
-0.00019165,0
-0.00036169,0
-0.00028487,0
-0.00034931,0
-0.00016054,0
-0.00024516,0
-0.00021521,0
-2.635e-05,0
-0.00010033,0
-0.00016057,0
-5.5387e-05,0
-4.1998e-05,0
7.2079e-05,0
0.00026433,0
0.00012394,0
0.00028515,0
0.0002652,0
0.00017637,0
0.00030966,0
0.00034618,0
0.00015658,0
0.00025086,0
0.00017566,0
8.4352e-05,0
0.00014556,0
8.09e-05,0
0.00030336,0
8.1353e-05,0
5.4571e-05,0
-3.8581e-05,0
-0.0002576,0
-0.00027528,0
-0.00025498,0
-0.0002902,0
-0.00044269,0
-0.00036833,0
-0.00021128,0
-0.00046537,0
-0.00023331,0
-0.0001264,0
-0.00041945,0
-0.00032386,0
-0.00019167,0
6.8247e-05,0
-0.0001876,0
4.0882e-05,0
0.00017661,0
0.00023238,0
0.00025343,0
0.00045659,0
0.00010179,0
0.00050449,0
0.00023214,0
0.00050553,0
0.00027498,0
0.00011574,0
0.00021688,0
0.00023859,0
0.00013725,0
-0.00013107,0
7.8607e-05,0
-0.00020592,0
-0.00028439,0
-0.00024264,0
-9.0237e-05,0
-0.00030001,0
-0.0003988,0
-0.00027509,0
