Acc,Fault Type,RUL
3.7414,1,0
-3.4114,1,0
0.17035,1,0
1.7341,1,0
-13.607,1,0
-8.0715,1,0
-11.611,1,0
-3.0183,1,0
12.654,1,0
5.2309,1,0
0.493,1,0
-0.47289,1,0
-15.005,1,0
-4.4323,1,0
-13.23,1,0
-16.896,1,0
-1.7936,1,0
2.4434,1,0
7.4359,1,0
10.212,1,0
4.0049,1,0
-3.8831,1,0
-14.337,1,0
-10.649,1,0
4.9868,1,0
0.51654,1,0
-2.3068,1,0
7.6632,1,0
7.7162,1,0
-1.8793,1,0
-24,1,0
-11.844,1,0
-3.2873,1,0
19.063,1,0
22.777,1,0
4.5948,1,0
-4.3365,1,0
-7.8025,1,0
-22.266,1,0
16.857,1,0
16.783,1,0
-2.4261,1,0
4.3075,1,0
-9.3209,1,0
-5.3588,1,0
-6.0313,1,0
0.75062,1,0
7.3068,1,0
19.644,1,0
20.027,1,0
22.566,1,0
0.63835,1,0
-7.2121,1,0
-12.678,1,0
-8.5108,1,0
-3.4457,1,0
17.773,1,0
21.486,1,0
5.3286,1,0
16.295,1,0
-8.568,1,0
-32.91,1,0
-14.002,1,0
-3.483,1,0
18.816,1,0
13.83,1,0
4.3049,1,0
-0.75827,1,0
-21.916,1,0
-1.7849,1,0
-2.6733,1,0
-5.3126,1,0
20.318,1,0
28.191,1,0
-1.3042,1,0
6.1387,1,0
-18.809,1,0
-18.839,1,0
-17.996,1,0
10.58,1,0
31.796,1,0
17.252,1,0
1.6952,1,0
-7.8198,1,0
-13.318,1,0
-31.978,1,0
-3.2857,1,0
7.709,1,0
8.6782,1,0
11.479,1,0
15.084,1,0
-4.4983,1,0
-30.582,1,0
-13.039,1,0
6.8172,1,0
31.563,1,0
29.293,1,0
-6.7653,1,0
-5.2517,1,0
-30.909,1,0
-21.033,1,0
2.7527,1,0
13.192,1,0
30.221,1,0
14.138,1,0
-15.588,1,0
-23.888,1,0
-20.375,1,0
-0.65179,1,0
12.534,1,0
31.276,1,0
16.088,1,0
-2.3502,1,0
-11.797,1,0
-19.69,1,0
-6.8573,1,0
15.679,1,0
24.435,1,0
13.591,1,0
15.196,1,0
-1.6878,1,0
-17.365,1,0
-17.39,1,0
4.4271,1,0
3.0734,1,0
25.389,1,0
9.3008,1,0
-11.368,1,0
-15.961,1,0
-5.4851,1,0
-20.819,1,0
9.5344,1,0
2.4789,1,0
13.279,1,0
-4.8982,1,0
9.8181,1,0
-0.91784,1,0
-11.418,1,0
3.3802,1,0
8.9294,1,0
11.404,1,0
-11.597,1,0
-5.1843,1,0
6.5029,1,0
-2.7206,1,0
-8.7203,1,0
-16.245,1,0
-4.5121,1,0
0.84287,1,0
0.71495,1,0
2.8807,1,0
-6.9512,1,0
-3.9585,1,0
-11.038,1,0
-6.2876,1,0
-8.4907,1,0
5.9791,1,0
12.748,1,0
3.0819,1,0
-3.0426,1,0
2.5607,1,0
-14.694,1,0
-16.349,1,0
-11.058,1,0
3.6965,1,0
14.446,1,0
22.977,1,0
0.84004,1,0
8.3478,1,0
-18.49,1,0
-11.071,1,0
9.6986,1,0
15.549,1,0
16.061,1,0
-0.93251,1,0
18.309,1,0
0.94567,1,0
-15.77,1,0
0.51667,1,0
8.02,1,0
23.9,1,0
25.872,1,0
17.302,1,0
0.66319,1,0
-15.739,1,0
-13.27,1,0
-1.5479,1,0
-0.39167,1,0
17.463,1,0
17.314,1,0
5.4285,1,0
-3.0319,1,0
-23.732,1,0
-12.287,1,0
1.7091,1,0
18.277,1,0
26.951,1,0
27.887,1,0
1.9667,1,0
-16.013,1,0
-22.601,1,0
-18.686,1,0
4.7285,1,0
24.465,1,0
30.988,1,0
20.399,1,0
9.8974,1,0
-22.582,1,0
-25.603,1,0
-14.264,1,0
-3.8023,1,0
8.4089,1,0
6.1676,1,0
-0.32178,1,0
-3.7936,1,0
-9.2574,1,0
-10.318,1,0
0.12586,1,0
6.7009,1,0
0.12625,1,0
5.1525,1,0
13.374,1,0
9.685,1,0
2.3829,1,0
7.3001,1,0
-11.111,1,0
-3.7113,1,0
-8.3212,1,0
7.5637,1,0
5.3732,1,0
0.26176,1,0
-3.0013,1,0
3.1451,1,0
-6.0321,1,0
-4.4704,1,0
3.4027,1,0
-4.2022,1,0
-6.785,1,0
-6.2691,1,0
19.957,1,0
13.561,1,0
7.9426,1,0
-11.78,1,0
1.3783,1,0
-13.897,1,0
-9.2065,1,0
7.6008,1,0
7.3601,1,0
2.0643,1,0
6.8478,1,0
-3.0319,1,0
-12.78,1,0
11.857,1,0
5.0741,1,0
-4.5922,1,0
-7.8144,1,0
4.4267,1,0
2.8302,1,0
12.339,1,0
18.693,1,0
-12.864,1,0
-17.931,1,0
-1.1949,1,0
-5.4563,1,0
0.88357,1,0
5.7876,1,0
-1.8248,1,0
12.191,1,0
13.845,1,0
10.03,1,0
5.3934,1,0
-8.9681,1,0
-1.8116,1,0
13.81,1,0
-2.3317,1,0
6.3347,1,0
4.2667,1,0
-9.786,1,0
11.145,1,0
-0.053317,1,0
9.3147,1,0
-6.3548,1,0
-6.497,1,0
0.7389,1,0
9.8122,1,0
-8.5635,1,0
1.3784,1,0
3.8598,1,0
4.9995,1,0
-6.0813,1,0
-6.4929,1,0
-13.39,1,0
-6.8521,1,0
9.0409,1,0
-1.5902,1,0
-7.7003,1,0
7.9438,1,0
6.295,1,0
-7.8557,1,0
1.1742,1,0
6.773,1,0
-5.3871,1,0
-12.115,1,0
8.6412,1,0
1.6556,1,0
10.04,1,0
-1.9957,1,0
12.227,1,0
-0.6633,1,0
-14.021,1,0
-3.4249,1,0
10.322,1,0
1.3117,1,0
8.595,1,0
6.9689,1,0
0.70145,1,0
-14.083,1,0
-2.4826,1,0
2.1869,1,0
-3.5855,1,0
-17.392,1,0
-7.9634,1,0
6.961,1,0
1.6994,1,0
1.8582,1,0
15.217,1,0
5.9712,1,0
8.6305,1,0
-14.545,1,0
-7.6504,1,0
-3.7517,1,0
-11.963,1,0
-13.813,1,0
-5.4023,1,0
10.744,1,0
-2.3178,1,0
-31.271,1,0
0.75495,1,0
22.309,1,0
1.7626,1,0
-20.948,1,0
-16.347,1,0
-5.141,1,0
1.7463,1,0
14.982,1,0
-2.465,1,0
-17.554,1,0
-31.657,1,0
-23.771,1,0
1.0455,1,0
2.7008,1,0
11.896,1,0
25.318,1,0
4.839,1,0
-11.205,1,0
-9.5905,1,0
-18.277,1,0
-3.3638,1,0
2.3384,1,0
24.459,1,0
5.4563,1,0
0.43941,1,0
-12.699,1,0
-15.805,1,0
-15.679,1,0
-4.1673,1,0
-0.83615,1,0
41.174,1,0
4.2622,1,0
0.90526,1,0
-9.3306,1,0
-18.103,1,0
-14.086,1,0
-2.4429,1,0
2.704,1,0
15.199,1,0
10.268,1,0
-8.665,1,0
-13.806,1,0
-8.2429,1,0
-9.6777,1,0
-11.056,1,0
8.6034,1,0
17.749,1,0
23.869,1,0
14.961,1,0
-3.3264,1,0
-5.2577,1,0
-11.419,1,0
-21.426,1,0
1.9333,1,0
-6.5199,1,0
4.6302,1,0
0.44632,1,0
0.39789,1,0
-9.7953,1,0
0.81245,1,0
-24.066,1,0
-1.6698,1,0
17.581,1,0
-2.0199,1,0
-13.607,1,0
-5.2621,1,0
-2.719,1,0
-1.4468,1,0
0.12014,1,0
-0.24603,1,0
5.0364,1,0
-1.2443,1,0
0.82163,1,0
-3.6783,1,0
-10.689,1,0
-6.1627,1,0
0.1653,1,0
-0.54841,1,0
-0.60412,1,0
9.9034,1,0
-4.4018,1,0
-6.5731,1,0
-2.4903,1,0
-5.0232,1,0
-0.66467,1,0
4.3044,1,0
-4.1615,1,0
-4.0222,1,0
-7.4132,1,0
-1.8394,1,0
1.7094,1,0
10.004,1,0
-1.1987,1,0
-7.1485,1,0
2.9942,1,0
-14.457,1,0
-13.869,1,0
2.7755,1,0
-1.002,1,0
-1.7602,1,0
-14.431,1,0
4.0129,1,0
0.78108,1,0
-2.9848,1,0
6.0082,1,0
-0.31968,1,0
3.8949,1,0
7.5369,1,0
-3.9718,1,0
2.2416,1,0
-6.4453,1,0
2.7414,1,0
7.3599,1,0
0.2063,1,0
19.594,1,0
6.3938,1,0
21.554,1,0
-2.934,1,0
-14.354,1,0
1.0702,1,0
4.443,1,0
12.097,1,0
-18.163,1,0
-40.528,1,0
-6.9921,1,0
43.993,1,0
18.388,1,0
-15.753,1,0
-46.165,1,0
-7.334,1,0
10.024,1,0
28.724,1,0
30.947,1,0
-4.6793,1,0
-35.15,1,0
-34.19,1,0
-8.9808,1,0
16.802,1,0
21.066,1,0
29.653,1,0
2.9344,1,0
-21.284,1,0
-26.027,1,0
-7.0705,1,0
10.867,1,0
28.034,1,0
29.504,1,0
0.35738,1,0
-13.694,1,0
-34.066,1,0
-13.289,1,0
0.48905,1,0
14.376,1,0
16.934,1,0
7.0802,1,0
-14.448,1,0
-19.937,1,0
-13.317,1,0
5.3204,1,0
14.985,1,0
15.764,1,0
0.76489,1,0
3.6248,1,0
-4.9181,1,0
-10.552,1,0
-0.39381,1,0
0.77952,1,0
7.2202,1,0
4.1839,1,0
-2.0455,1,0
2.5924,1,0
-20.556,1,0
-5.9505,1,0
1.6144,1,0
15.941,1,0
-0.03062,1,0
6.6444,1,0
-6.5399,1,0
12.024,1,0
-16.997,1,0
6.3137,1,0
8.7477,1,0
1.6618,1,0
24.186,1,0
15.021,1,0
8.5602,1,0
6.2425,1,0
8.5049,1,0
-16.617,1,0
-2.8547,1,0
14.717,1,0
3.0751,1,0
-8.987,1,0
-8.4696,1,0
4.2324,1,0
-6.0446,1,0
-21.554,1,0
11.26,1,0
23.284,1,0
14.389,1,0
0.69868,1,0
-3.9967,1,0
-15.379,1,0
-22.025,1,0
-11.476,1,0
-0.53558,1,0
20.066,1,0
22.189,1,0
-0.58334,1,0
-16.023,1,0
-23.779,1,0
-3.3469,1,0
-0.54044,1,0
35.837,1,0
27.241,1,0
9.8455,1,0
-15.093,1,0
-11.285,1,0
-33.287,1,0
-8.2811,1,0
14.12,1,0
10.918,1,0
11.776,1,0
8.1305,1,0
-22.641,1,0
-23.08,1,0
-1.8382,1,0
0.27031,1,0
9.7299,1,0
29.699,1,0
8.402,1,0
-7.9174,1,0
-23.258,1,0
-9.7933,1,0
0.34698,1,0
12.956,1,0
35.166,1,0
18.652,1,0
2.5301,1,0
-29.336,1,0
-21.755,1,0
-14.356,1,0
11.977,1,0
20.477,1,0
12.769,1,0
10.544,1,0
-11.337,1,0
-52.563,1,0
-18.303,1,0
46.268,1,0
47.761,1,0
-13.009,1,0
-20.526,1,0
-22.212,1,0
-2.7126,1,0
17.183,1,0
14.451,1,0
0.015665,1,0
-27.483,1,0
-15.55,1,0
-9.1594,1,0
0.095066,1,0
-3.345,1,0
3.2301,1,0
4.9968,1,0
-7.9258,1,0
-12.462,1,0
-4.6959,1,0
-1.0464,1,0
16.912,1,0
3.9503,1,0
1.6719,1,0
1.4129,1,0
4.2206,1,0
-3.7904,1,0
-9.3222,1,0
3.9715,1,0
15.717,1,0
14.732,1,0
3.8629,1,0
2.8603,1,0
-23.34,1,0
-8.3235,1,0
5.1239,1,0
20.453,1,0
16.589,1,0
8.1151,1,0
-25.805,1,0
-26.578,1,0
-9.6711,1,0
0.5063,1,0
25.411,1,0
22.329,1,0
16.959,1,0
-13.124,1,0
-34.628,1,0
-9.5393,1,0
12.998,1,0
34.779,1,0
-0.76531,1,0
-4.2257,1,0
-25.483,1,0
-37.026,1,0
-16.016,1,0
36.06,1,0
31.59,1,0
12.572,1,0
3.1385,1,0
-35.073,1,0
-26.886,1,0
-7.49,1,0
25.548,1,0
47.454,1,0
15.258,1,0
-13.803,1,0
-45.327,1,0
-33.586,1,0
5.9867,1,0
23.701,1,0
50.866,1,0
-6.4802,1,0
-6.7959,1,0
-34.822,1,0
-17.459,1,0
0.061802,1,0
43.758,1,0
21.571,1,0
4.7509,1,0
-17.84,1,0
-37.994,1,0
-24.499,1,0
16.858,1,0
18.334,1,0
38.495,1,0
5.9037,1,0
-23.82,1,0
-45.146,1,0
-9.2375,1,0
24.073,1,0
34.182,1,0
44.521,1,0
13.534,1,0
-27.382,1,0
-41.138,1,0
-15.005,1,0
-7.0939,1,0
38.199,1,0
27.827,1,0
1.9326,1,0
-33.394,1,0
-37.179,1,0
-16.807,1,0
9.988,1,0
48.636,1,0
29.655,1,0
2.2596,1,0
-16.141,1,0
-52.719,1,0
-15.466,1,0
-5.2153,1,0
29.323,1,0
21.188,1,0
2.058,1,0
-21.294,1,0
-21.011,1,0
-21.085,1,0
9.7984,1,0
22.438,1,0
30.449,1,0
12.261,1,0
-26.932,1,0
-44.952,1,0
-22.974,1,0
53.516,1,0
54.853,1,0
-19.652,1,0
-65.568,1,0
-25.75,1,0
21.234,1,0
49.44,1,0
10.798,1,0
-18.629,1,0
-50.517,1,0
-26.261,1,0
19.451,1,0
44.404,1,0
37.81,1,0
-8.5513,1,0
-47.542,1,0
-20.234,1,0
4.1957,1,0
35.165,1,0
34.225,1,0
12.384,1,0
-45.897,1,0
-30.296,1,0
-2.6606,1,0
36.4,1,0
48.891,1,0
-0.68652,1,0
-29.011,1,0
-29.476,1,0
-2.4522,1,0
21.956,1,0
33.28,1,0
21.133,1,0
-21.022,1,0
-49.335,1,0
-7.3556,1,0
8.5166,1,0
38.975,1,0
17.152,1,0
-9.2082,1,0
-25.364,1,0
-22.343,1,0
8.8083,1,0
26.1,1,0
46.394,1,0
7.4743,1,0
-16.315,1,0
-16.771,1,0
2.8187,1,0
16.021,1,0
25.571,1,0
21.455,1,0
6.4643,1,0
-22.538,1,0
-20.594,1,0
22.826,1,0
15.716,1,0
10.337,1,0
-2.9167,1,0
-19.379,1,0
-17.9,1,0
-6.738,1,0
1.6337,1,0
17.384,1,0
13.603,1,0
-15.503,1,0
-28.273,1,0
-8.2601,1,0
17.146,1,0
9.5953,1,0
15.251,1,0
-3.0756,1,0
-17.541,1,0
-12.988,1,0
-8.839,1,0
9.2846,1,0
22.999,1,0
-15.429,1,0
-4.1613,1,0
-22.119,1,0
-18.053,1,0
12.574,1,0
14.134,1,0
4.843,1,0
1.8276,1,0
-17.065,1,0
-21.545,1,0
-5.3391,1,0
6.2645,1,0
13.82,1,0
-11.484,1,0
-5.1455,1,0
-4.7572,1,0
-14.676,1,0
-2.3356,1,0
1.2143,1,0
10.863,1,0
-1.1929,1,0
-14.921,1,0
4.7775,1,0
12.085,1,0
16.853,1,0
13.694,1,0
4.4287,1,0
-17.898,1,0
-11.201,1,0
-3.4889,1,0
2.094,1,0
19.772,1,0
-9.5359,1,0
-8.4031,1,0
-9.3699,1,0
-15.852,1,0
-15.776,1,0
0.23404,1,0
16.054,1,0
-9.4826,1,0
0.6981,1,0
0.85714,1,0
-5.7753,1,0
-7.6247,1,0
8.8017,1,0
2.6414,1,0
-7.1217,1,0
-17.561,1,0
32.564,1,0
29.236,1,0
11.405,1,0
-15.512,1,0
-42.696,1,0
-27.702,1,0
15.515,1,0
31.639,1,0
29.905,1,0
7.5995,1,0
-9.5465,1,0
-26.681,1,0
-24.265,1,0
-9.0389,1,0
23.836,1,0
27.986,1,0
1.1316,1,0
-8.5969,1,0
-29.91,1,0
-35.866,1,0
4.2408,1,0
8.268,1,0
36.099,1,0
-0.54647,1,0
-6.2298,1,0
-36.084,1,0
-23.647,1,0
2.5724,1,0
10.667,1,0
21.407,1,0
26.445,1,0
-10.804,1,0
-6.1084,1,0
-8.9541,1,0
-14.193,1,0
22.36,1,0
19.167,1,0
22.926,1,0
10.749,1,0
-3.2914,1,0
-25.546,1,0
-8.4735,1,0
-2.4086,1,0
26.147,1,0
9.6726,1,0
21.112,1,0
-8.9675,1,0
-4.804,1,0
-3.3652,1,0
6.1655,1,0
18.836,1,0
22.788,1,0
11.438,1,0
3.4274,1,0
-13.855,1,0
-5.1134,1,0
1.763,1,0
-0.32545,1,0
21.377,1,0
9.5291,1,0
4.6821,1,0
-9.3495,1,0
-7.1747,1,0
-5.8629,1,0
-2.0941,1,0
2.8309,1,0
9.972,1,0
-1.8353,1,0
2.2552,1,0
-2.1745,1,0
-5.5521,1,0
-10.292,1,0
-7.854,1,0
-6.447,1,0
9.9578,1,0
-6.7721,1,0
4.3771,1,0
-1.8194,1,0
-6.5631,1,0
-9.3104,1,0
-4.3936,1,0
9.9318,1,0
8.752,1,0
9.6251,1,0
9.8033,1,0
-0.46788,1,0
-10.093,1,0
-19.626,1,0
-12.029,1,0
15.26,1,0
21.13,1,0
16.896,1,0
-4.5255,1,0
5.3703,1,0
-11.871,1,0
-26.703,1,0
-7.985,1,0
8.0894,1,0
23.399,1,0
5.607,1,0
11.166,1,0
-17.464,1,0
-22.714,1,0
-11.161,1,0
5.4286,1,0
25.545,1,0
24.325,1,0
17.455,1,0
-2.2744,1,0
-22.781,1,0
-36.497,1,0
-18.893,1,0
2.3788,1,0
27.856,1,0
12.44,1,0
4.7285,1,0
-6.9749,1,0
-25.3,1,0
-6.5384,1,0
-5.6179,1,0
10.948,1,0
16.777,1,0
-3.2829,1,0
-10.424,1,0
-7.6424,1,0
-21.334,1,0
-10.188,1,0
3.4338,1,0
9.114,1,0
3.1607,1,0
7.9452,1,0
9.2038,1,0
-1.6688,1,0
-15.286,1,0
-8.2171,1,0
11.739,1,0
13.512,1,0
13.972,1,0
9.8231,1,0
10.309,1,0
5.6143,1,0
-3.0622,1,0
-8.5177,1,0
5.2123,1,0
4.3348,1,0
15.862,1,0
6.7459,1,0
13.465,1,0
-8.8406,1,0
-12.292,1,0
-14.341,1,0
5.7374,1,0
-4.5299,1,0
-7.6874,1,0
20.991,1,0
-6.2979,1,0
11.19,1,0
-7.4191,1,0
-1.5592,1,0
-5.3806,1,0
-13.292,1,0
9.2161,1,0
-0.75443,1,0
-0.080083,1,0
24.871,1,0
6.6505,1,0
-2.8835,1,0
-18.626,1,0
-7.9958,1,0
-13.118,1,0
2.3526,1,0
15.728,1,0
4.9312,1,0
30.027,1,0
7.7248,1,0
9.7483,1,0
5.37,1,0
-12.694,1,0
-9.8331,1,0
8.4767,1,0
3.9672,1,0
0.11301,1,0
9.8937,1,0
-1.6536,1,0
11.3,1,0
0.32844,1,0
1.2001,1,0
-3.7703,1,0
-0.97402,1,0
-1.5788,1,0
6.836,1,0
13.257,1,0
5.1869,1,0
7.002,1,0
-9.4758,1,0
-12.244,1,0
-10.999,1,0
-13.54,1,0
-0.579,1,0
12.53,1,0
13.07,1,0
10.38,1,0
2.6672,1,0
6.8602,1,0
-8.8102,1,0
-15.095,1,0
-2.8032,1,0
-1.8134,1,0
9.6976,1,0
13.038,1,0
5.1534,1,0
7.8354,1,0
5.2496,1,0
-3.0611,1,0
-17.294,1,0
-11.88,1,0
6.9991,1,0
13.306,1,0
-10.411,1,0
-0.20751,1,0
-10.981,1,0
8.2474,1,0
-11.432,1,0
1.9911,1,0
-22.282,1,0
-13.929,1,0
10.195,1,0
28.553,1,0
12.29,1,0
12.6,1,0
5.8051,1,0
-0.1221,1,0
-7.2082,1,0
-3.7278,1,0
-5.9694,1,0
2.9043,1,0
2.5135,1,0
15.749,1,0
-2.0043,1,0
14.508,1,0
-4.5588,1,0
-2.6346,1,0
-0.31754,1,0
-9.5582,1,0
10.732,1,0
-2.187,1,0
-8.1714,1,0
20.275,1,0
14.064,1,0
-15.559,1,0
-6.6409,1,0
-10.504,1,0
14.38,1,0
20.951,1,0
0.49974,1,0
0.050551,1,0
-17.251,1,0
-9.5192,1,0
15.061,1,0
0.49613,1,0
-6.6939,1,0
9.9961,1,0
12.152,1,0
2.4547,1,0
-5.8281,1,0
-17.471,1,0
-3.559,1,0
7.6265,1,0
-0.025578,1,0
-2.7821,1,0
-25.819,1,0
10.028,1,0
8.5833,1,0
3.5443,1,0
-2.8021,1,0
-0.89267,1,0
-0.41176,1,0
1.5863,1,0
11.744,1,0
8.1861,1,0
7.1024,1,0
1.8418,1,0
-2.7469,1,0
-25.613,1,0
-2.4891,1,0
12.676,1,0
11.706,1,0
19.405,1,0
-7.6353,1,0
12.621,1,0
2.5914,1,0
-21.69,1,0
-2.2173,1,0
-3.6251,1,0
9.7619,1,0
20.546,1,0
17.23,1,0
-7.5259,1,0
2.8481,1,0
-8.3171,1,0
-12.653,1,0
-12.51,1,0
19.554,1,0
13.082,1,0
17.343,1,0
-3.0637,1,0
-11.307,1,0
-20.618,1,0
-11.913,1,0
-13.736,1,0
31.097,1,0
17.735,1,0
7.2502,1,0
-10.722,1,0
-12.402,1,0
-15.976,1,0
-10.482,1,0
11.81,1,0
28.897,1,0
9.0189,1,0
13.219,1,0
-7.9749,1,0
-16.131,1,0
-22.093,1,0
-10.22,1,0
6.3871,1,0
19.157,1,0
29.642,1,0
12.972,1,0
0.69445,1,0
-6.9662,1,0
-3.8945,1,0
-1.5947,1,0
-5.6323,1,0
-8.2027,1,0
17.85,1,0
9.1057,1,0
12.583,1,0
-9.9635,1,0
-12.296,1,0
-9.1062,1,0
4.3714,1,0
0.72088,1,0
10.761,1,0
-0.941,1,0
4.6487,1,0
4.6396,1,0
-2.2931,1,0
-11.687,1,0
4.9332,1,0
5.136,1,0
13.073,1,0
23.464,1,0
-1.06,1,0
5.7267,1,0
-1.5554,1,0
-2.3472,1,0
-4.156,1,0
-1.4037,1,0
1.2821,1,0
7.231,1,0
11.344,1,0
6.2691,1,0
-4.6486,1,0
-3.8806,1,0
-5.5943,1,0
-3.3503,1,0
0.060082,1,0
12.836,1,0
-3.9399,1,0
-5.6553,1,0
25.916,1,0
28.295,1,0
5.0971,1,0
-33.686,1,0
-33.934,1,0
-11.774,1,0
20.098,1,0
20.795,1,0
12.507,1,0
6.9355,1,0
-10.506,1,0
-28.236,1,0
-5.8496,1,0
-4.5793,1,0
13.454,1,0
26.126,1,0
-4.0088,1,0
-12.531,1,0
-23.365,1,0
-16.893,1,0
7.3937,1,0
10.537,1,0
21.71,1,0
-0.43864,1,0
4.1747,1,0
-24.841,1,0
-12.898,1,0
-16.381,1,0
4.3538,1,0
32.076,1,0
16.682,1,0
-0.25822,1,0
1.6968,1,0
-17.28,1,0
-25.787,1,0
-11.182,1,0
14.327,1,0
4.0615,1,0
10.032,1,0
13.503,1,0
-5.6186,1,0
-4.5648,1,0
-8.2257,1,0
-18.084,1,0
3.8009,1,0
9.2024,1,0
3.8602,1,0
-16.586,1,0
4.4299,1,0
0.089853,1,0
3.0948,1,0
5.7999,1,0
-14.694,1,0
4.6083,1,0
14.084,1,0
4.7573,1,0
8.0544,1,0
10.446,1,0
-0.60039,1,0
3.3942,1,0
-14.629,1,0
9.3993,1,0
2.6258,1,0
3.3299,1,0
14.941,1,0
-7.8122,1,0
-7.6704,1,0
4.5756,1,0
-3.4707,1,0
10.886,1,0
17.839,1,0
20.673,1,0
13.842,1,0
9.8476,1,0
-8.7051,1,0
-16.885,1,0
-27.386,1,0
-0.36331,1,0
-2.424,1,0
17.175,1,0
15.936,1,0
8.6349,1,0
-1.6173,1,0
-16.454,1,0
-27.896,1,0
-9.7929,1,0
0.13053,1,0
14.23,1,0
26.183,1,0
10.807,1,0
-5.3956,1,0
-31.304,1,0
-22.578,1,0
0.58507,1,0
10.362,1,0
11.538,1,0
21.488,1,0
10.804,1,0
-14.101,1,0
-21.263,1,0
-13.121,1,0
-16.245,1,0
13.494,1,0
22.779,1,0
12.168,1,0
19.814,1,0
-17.764,1,0
-5.1239,1,0
-0.40405,1,0
-4.4823,1,0
20.19,1,0
16.97,1,0
6.1618,1,0
-0.55943,1,0
-7.6003,1,0
-7.8838,1,0
-2.9876,1,0
-2.0272,1,0
3.0512,1,0
10.691,1,0
13.926,1,0
4.7348,1,0
-15.266,1,0
-25.708,1,0
15.101,1,0
41.822,1,0
5.6206,1,0
-21.942,1,0
-21.904,1,0
-13.492,1,0
35.099,1,0
31.114,1,0
11.679,1,0
-17.977,1,0
-20.413,1,0
-16.939,1,0
-0.067565,1,0
40.34,1,0
40.334,1,0
20.233,1,0
-29.436,1,0
-23.231,1,0
-18.452,1,0
7.732,1,0
38.092,1,0
24.8,1,0
-0.23068,1,0
-32.671,1,0
-32.657,1,0
-13.705,1,0
6.8058,1,0
49.649,1,0
29.534,1,0
-16.281,1,0
-21.802,1,0
-38.085,1,0
-11.817,1,0
4.9964,1,0
30.942,1,0
38.913,1,0
4.239,1,0
-35.531,1,0
-38.187,1,0
-11.678,1,0
17.45,1,0
27.046,1,0
17.807,1,0
3.8212,1,0
-13.912,1,0
-41.001,1,0
-8.6457,1,0
8.9467,1,0
45.101,1,0
37.766,1,0
-2.8952,1,0
-24.832,1,0
-44.502,1,0
-19.281,1,0
1.6665,1,0
35.97,1,0
34.357,1,0
-10.05,1,0
-20.997,1,0
-49.395,1,0
-15.815,1,0
18.81,1,0
53.352,1,0
37.146,1,0
4.8615,1,0
-6.2086,1,0
-37.478,1,0
-24.482,1,0
1.8996,1,0
37.688,1,0
29.372,1,0
4.6539,1,0
-21.492,1,0
-52.357,1,0
-18.106,1,0
9.3324,1,0
33.06,1,0
41.016,1,0
7.3319,1,0
-16.974,1,0
-23.073,1,0
-12.883,1,0
17.271,1,0
27.283,1,0
32.384,1,0
16.218,1,0
-7.0191,1,0
-36.35,1,0
-14.932,1,0
-0.082291,1,0
11.02,1,0
33.522,1,0
1.4321,1,0
-11.02,1,0
-21.778,1,0
-36.804,1,0
-0.44461,1,0
18.341,1,0
24.885,1,0
18.712,1,0
-3.1229,1,0
-6.6994,1,0
-32.993,1,0
-22.948,1,0
-8.0773,1,0
25.953,1,0
34.616,1,0
-3.5324,1,0
1.2602,1,0
-17.138,1,0
-13.572,1,0
-15.109,1,0
7.0096,1,0
24.414,1,0
7.5608,1,0
0.87463,1,0
-36.316,1,0
-18.529,1,0
-2.5725,1,0
1.2145,1,0
20.348,1,0
4.8674,1,0
4.9096,1,0
-31.801,1,0
-20.27,1,0
34.602,1,0
14.004,1,0
13.407,1,0
-12.469,1,0
4.3026,1,0
-1.4331,1,0
-28.139,1,0
-5.765,1,0
-16.772,1,0
-4.2091,1,0
0.9344,1,0
-7.8812,1,0
1.3308,1,0
-4.3924,1,0
-18.45,1,0
-7.3519,1,0
-8.1865,1,0
-3.0044,1,0
7.6228,1,0
5.8418,1,0
13.158,1,0
-4.856,1,0
-17.812,1,0
-11.384,1,0
1.5282,1,0
14.265,1,0
23.073,1,0
14.994,1,0
-8.1564,1,0
-16.997,1,0
-20.739,1,0
-16.957,1,0
4.9932,1,0
9.4658,1,0
10.911,1,0
-0.95907,1,0
-3.9536,1,0
-25.569,1,0
-1.4073,1,0
12.11,1,0
13.973,1,0
26.868,1,0
2.4953,1,0
-13.972,1,0
-30.106,1,0
-23.426,1,0
-15.13,1,0
11.855,1,0
32.329,1,0
10.551,1,0
-7.3765,1,0
-8.4778,1,0
-35.331,1,0
-4.4709,1,0
9.1728,1,0
53.054,1,0
20.396,1,0
5.8963,1,0
-14.332,1,0
-18.887,1,0
-10.557,1,0
19.124,1,0
18.145,1,0
14.691,1,0
9.1092,1,0
-25.8,1,0
-45.816,1,0
-21.718,1,0
6.5138,1,0
23.419,1,0
47.004,1,0
3.573,1,0
-12.261,1,0
-31.53,1,0
-20.09,1,0
5.904,1,0
13.142,1,0
40.233,1,0
12.812,1,0
-4.1311,1,0
-30.485,1,0
-14.15,1,0
-7.5862,1,0
-3.9524,1,0
19.808,1,0
11.935,1,0
18.946,1,0
-8.5674,1,0
-16.147,1,0
-4.2657,1,0
-3.6066,1,0
24.297,1,0
12.16,1,0
18.195,1,0
2.6372,1,0
-15.399,1,0
-6.13,1,0
-8.2101,1,0
6.5528,1,0
19.832,1,0
16.764,1,0
-1.4541,1,0
-10.781,1,0
-7.999,1,0
-21.213,1,0
1.0488,1,0
4.7345,1,0
8.2112,1,0
